"Product","Brand","Variant","Size_liter","Pack","Market","Period","Value_1000_EUR","Volume_1000_liter","Price_per_liter","Dis_weight","Dis_num","Promo_value_1000_EUR","Non_promo_value_1000_EUR","Promo_volume_1000_liter","Non_promo_volume_1000_liter"
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-07-17,13.6769,18.6511,0.733302593412721,99.25,99.75,11.1898,2.4871,17.5216,1.1295
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-08-14,7.3042,17.7631,0.411200747617252,100,100,7.2129,0.0912999999999993,17.6311,0.132
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-09-11,4.7579,5.0228,0.94726049215577,94.75,94.25,2.9365,1.8214,3.594,1.4288
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-10-09,4.7203,7.0808,0.666633713704666,90.25,89.75,3.6078,1.1125,6.2295,0.8513
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-11-06,5.3445,9.7936,0.545713527201438,90.25,89.5,4.0141,1.3304,7.6006,2.193
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2023-12-04,6.5828,12.2866,0.535770676997705,100,100,4.2047,2.3781,8.307,3.9796
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-01-01,4.8183,8.1233,0.593145642780643,100,100,0.4774,4.3409,0.852,7.2713
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-01-29,7.4625,15.123,0.493453679825431,100,100,6.1206,1.3419,12.903,2.22
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-02-26,8.2995,16.845,0.492698130008905,100,100,5.8506,2.4489,12.774,4.071
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-03-25,5.2301,9.2963,0.562600174262879,100,100,2.2073,3.0228,4.212,5.0843
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-04-22,6.1675,12.7095,0.485266926314961,100,99.75,4.3571,1.8104,9.672,3.0375
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-05-20,4.275,7.617,0.56124458448208,100,100,2.2071,2.0679,4.203,3.414
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-06-17,4.005,6.5018,0.615983266172445,98.75,98.25,0.2922,3.7128,0.507,5.9948
"EnerTEA PFIRSICH Carton 0.75 Liter","EnerTEA","PFIRSICH","0.75","Carton","Retailer B",2024-07-15,3.9362,6.297,0.625091313323805,99,99,0.3426,3.5936,0.579,5.718
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2022-08-15,337.7646,157.2593,2.14781955661764,90,71.75,238.7259,99.0387,113.9394,43.3199
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2022-09-12,223.3756,108.7297,2.05441199598638,90.5,72.25,184.9501,38.4255000000001,92.0122,16.7175
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2022-10-10,146.4901,72.6689,2.01585685210592,88.75,70.75,117.0541,29.436,59.4987,13.1702
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2022-11-07,140.0397,74.6579,1.87575192980247,88.25,69.75,102.8252,37.2145,58.3044,16.3535
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2022-12-05,114.0444,54.7525,2.08290762978859,90.5,71,72.1367,41.9077,36.8974,17.8551
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-01-02,125.6432,65.5456,1.91688229263291,91.5,69.5,82.1911,43.4521,46.8916,18.654
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-01-30,115.693,60.7862,1.90327738861781,91,70,78.3633,37.3297,44.5797,16.2065
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-02-27,100.9426,49.069,2.05715624936314,90,70,48.9935,51.9491,26.8195,22.2495
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-03-27,97.7109,50.853,1.92143826322931,90,70,56.2493,41.4616,33.2419,17.6111
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-04-24,100.4289,52.1832,1.92454468104677,88,70,63.4471,36.9818,36.2094,15.9738
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-05-22,100.3113,57.4999,1.74454738182153,89.75,70.5,76.8563,23.455,46.226,11.2739
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-06-19,104.2407,57.0704,1.82652828786902,90,70.25,66.4671,37.7736,39.9921,17.0783
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-07-17,99.6395,66.6037,1.49600547717319,89,70,57.0997,42.5398,48.3249,18.2788
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-08-14,65.4518,90.7203,0.721468072746673,88.25,68.75,43.5811,21.8707,81.1618,9.55849999999999
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-09-11,56.5368,93.9022,0.60208174036391,82.5,63.75,48.3839,8.1529,87.3498,6.55239999999999
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-10-09,45.6054,79.8871,0.570873144725494,77.5,58.25,29.3138,16.2916,55.5279,24.3592
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-11-06,44.9474,79.4597,0.565662845442407,82.25,60.5,20.6322,24.3152,38.419,41.0407
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2023-12-04,48.353,84.8138,0.570107694738356,84.75,61.75,18.6817,29.6713,36.1006,48.7132
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-01-01,44.6302,73.9131,0.603819891196554,84.5,61.5,5.9416,38.6886,10.455,63.4581
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-01-29,45.1264,79.019,0.571082904111669,83.75,62,12.742,32.3844,25.9392,53.0798
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-02-26,51.7846,96.2157,0.538213617943849,79.75,59.75,33.3529,18.4317,65.8083,30.4074
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-03-25,48.8604,84.5985,0.577556339651412,83.25,60.5,23.062,25.7984,41.354,43.2445
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-04-22,46.7527,82.6859,0.565425302258305,82,58.5,12.6875,34.0652,25.5655,57.1204
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-05-20,45.6202,77.008,0.592408580926657,81.25,57.75,7.2124,38.4078,13.331,63.677
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-06-17,49.2131,79.6574,0.617809519266258,82,58,3.6367,45.5764,6.4663,73.1911
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Total Market",2024-07-15,42.0921,67.5989,0.622674333458089,82,59.75,3.6967,38.3954,6.533,61.0659
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2022-08-15,114.2082,55.1671,2.07022301335397,94.75,94.5,93.0757,21.1325,45.3534,9.81370000000001
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2022-09-12,71.9502,36.9467,1.947405316307,97.75,98.75,64.1024,7.84780000000002,33.2596,3.6871
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2022-10-10,36.8461,18.1688,2.02798753907798,92,94.25,27.6762,9.1699,13.9119,4.2569
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2022-11-07,32.4389,13.9763,2.32099339596317,88.5,90.75,15.8613,16.5776,6.918,7.0583
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2022-12-05,39.4435,20.2156,1.95114169255427,98.5,98.75,33.3089,6.1346,17.5883,2.6273
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-01-02,32.8335,14.5321,2.25937751598186,99,98.75,13.3561,19.4774,6.2138,8.3183
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-01-30,30.1525,13.2984,2.26737803043975,99,98.25,10.6392,19.5133,5.0146,8.2838
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-02-27,29.0129,12.3893,2.34177072150969,98.5,98,4.0981,24.9148,1.8668,10.5225
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-03-27,26.3676,11.2719,2.33923295983818,97.75,97.25,4.4363,21.9313,2.0236,9.2483
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-04-24,27.7255,13.0163,2.13006000169019,97.5,97,14.1755,13.55,7.2998,5.7165
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-05-22,25.333,11.1023,2.28177945110473,98.25,98,11.3288,14.0042,5.1766,5.9257
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-06-19,26.3877,11.289,2.33747010364071,99,99,4.2104,22.1773,1.9343,9.3547
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-07-17,25.6886,10.9981,2.33573071712387,98,98,4.405,21.2836,2.0281,8.97
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-08-14,22.266,9.6391,2.30996669813572,98,97.75,4.7782,17.4878,2.2749,7.3642
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-09-11,28.0628,56.6746,0.49515656043448,98.75,98.25,27.9778,0.085,56.5216,0.153
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-10-09,19.9344,37.9396,0.525424622294384,98,97,10.264,9.6704,20.9618,16.9778
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-11-06,16.295,28.3831,0.574109241062463,97.75,96.25,2.9014,13.3936,5.616,22.7671
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2023-12-04,16.2456,26.8238,0.605641258882038,97,95,1.6176,14.628,2.964,23.8598
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-01-01,16.7429,27.141,0.616885892192624,97,95.75,2.7872,13.9557,4.857,22.284
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-01-29,11.0456,17.787,0.620992859953899,95.25,94.5,1.1116,9.934,1.977,15.81
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-02-26,11.5141,19.3005,0.596570037045672,83.75,85,7.9651,3.549,13.59,5.7105
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-03-25,16.8121,28.7506,0.584756492038427,96.5,95.75,10.6136,6.1985,18.321,10.4296
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-04-22,16.5783,28.3088,0.585623551687108,97.75,97,2.8329,13.7454,5.175,23.1338
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-05-20,17.1729,28.4296,0.604050004220953,97.75,97,1.3749,15.798,2.556,25.8736
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-06-17,18.5199,29.8913,0.619574926483626,96,95.25,1.6324,16.8875,2.922,26.9693
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer A",2024-07-15,15.1046,24.3608,0.620037108797741,93.75,92.75,1.5278,13.5768,2.718,21.6428
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2022-08-15,42.9869,19.3119,2.22592805472274,100,100,32.4428,10.5441,14.8066,4.5053
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2022-09-12,29.114,13.5226,2.15298833064647,99.75,100,25.1737,3.9403,11.8411,1.6815
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2022-10-10,21.503,10.6899,2.011524897333,100,100,18.3578,3.1452,9.3602,1.3297
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2022-11-07,23.6606,14.0866,1.67965300356367,100,100,20.5111,3.1495,12.5386,1.548
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2022-12-05,14.5939,6.5116,2.24121567663861,99.25,100,6.4735,8.1204,3.0909,3.4207
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-01-02,19.3114,10.9553,1.76274497275291,99.5,100,14.1688,5.1426,8.7789,2.1764
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-01-30,18.9615,11.1054,1.70741261008158,100,100,17.2241,1.7374,10.2616,0.843799999999999
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-02-27,14.8788,7.9726,1.86624187843363,100,100,10.6682,4.2106,6.1051,1.8675
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-03-27,15.4369,9.0323,1.70907742214054,100,100,12.7463,2.6906,7.8579,1.1744
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-04-24,15.7053,8.9528,1.75423331248325,100,100,13.2501,2.4552,7.8953,1.0575
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-05-22,13.9672,8.8973,1.56982455351624,99.75,100,12.8927,1.0745,8.328,0.569299999999999
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-06-19,15.5282,9.4989,1.6347366537178,99.75,100,13.806,1.7222,8.5104,0.9885
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-07-17,14.9726,12.5746,1.19070189111383,99.75,100,11.8688,3.1038,11.1601,1.4145
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-08-14,7.4605,15.4253,0.483653478376434,99.5,99.5,7.3814,0.0790999999999994,15.3293,0.096
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-09-11,4.8795,4.9778,0.980252320302141,90.75,91,2.8747,2.0048,3.4208,1.557
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-10-09,5.1859,7.9223,0.654595256428057,83,80.75,4.084,1.1019,7.0755,0.8468
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-11-06,6.2284,11.2508,0.553596188715469,96,94.75,4.3949,1.8335,8.2148,3.036
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2023-12-04,7.3183,13.5301,0.540890311231994,99.75,99.75,4.7549,2.5634,9.2348,4.2953
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-01-01,5.8333,9.864,0.591372668288727,98.75,98.75,0.7695,5.0638,1.356,8.508
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-01-29,8.527,16.7678,0.508534214387099,99,99,6.7231,1.8039,13.785,2.9828
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-02-26,9.457,18.546,0.509921276825191,99.5,99.5,6.2616,3.1954,13.254,5.292
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-03-25,6.4798,11.3738,0.569712848828008,100,100,2.6164,3.8634,4.881,6.4928
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-04-22,6.9248,13.7857,0.502317618981989,100,100,4.6174,2.3074,9.939,3.8467
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-05-20,5.2644,9.2865,0.566887417218543,99.5,100,2.5844,2.68,4.7828,4.5037
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-06-17,5.2895,8.571,0.617139190292848,99,99.25,0.2803,5.0092,0.495,8.076
"EnerTEA WASSERMELONE Carton 0.75 Liter","EnerTEA","WASSERMELONE","0.75","Carton","Retailer B",2024-07-15,4.6291,7.404,0.625216099405727,99,99,0.4367,4.1924,0.738,6.666
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2022-08-15,113.2075,51.196,2.21125673880772,52.5,39,65.8127,47.3948,30.9886,20.2074
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2022-09-12,81.8965,38.3811,2.13377156986121,52,39.25,64.4849,17.4116,31.0384,7.34270000000001
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2022-10-10,61.3585,31.2171,1.9655413219037,53.5,39,52.3104,9.0481,27.3832,3.8339
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2022-11-07,66.3763,40.5768,1.63581899016187,53,38.25,57.6392,8.73709999999999,36.534,4.0428
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2022-12-05,37.8084,17.4118,2.17142397684329,52.5,38,17.5257,20.2827,8.7977,8.6141
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-01-02,48.9669,28.2856,1.73116002488899,51.75,36.75,37.0815,11.8854,23.2564,5.0292
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-01-30,45.8342,27.3243,1.67741534092365,51,38.75,39.947,5.8872,24.7108,2.6135
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-02-27,35.4126,19.0875,1.85527701375246,51.25,38.25,25.0575,10.3551,14.5715,4.516
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-03-27,36.4293,21.6682,1.68123332810293,50.5,37.75,28.1051,8.3242,18.0755,3.5927
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-04-24,35.0521,20.335,1.72373248094419,46.75,36.75,24.4548,10.5973,15.649,4.686
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-05-22,39.6544,26.7516,1.48231881457558,49.75,37,35.4921,4.1623,24.244,2.5076
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-06-19,40.5062,26.4448,1.53172646418199,49.25,37,35.7328,4.7734,23.8709,2.5739
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-07-17,39.7282,46.6844,0.850995193255135,49,37.5,32.0451,7.6831,43.2118,3.47259999999999
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-08-14,22.5003,60.1239,0.374232210485348,49.25,37.75,22.1875,0.312800000000003,59.7342,0.389700000000004
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-09-11,13.1929,14.6648,0.89963040750641,43.25,33,8.7425,4.4504,11.0978,3.567
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-10-09,10.8023,16.3911,0.659034476026624,38,26.25,8.2224,2.5799,14.3834,2.0077
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-11-06,12.8605,23.1808,0.554791033959139,40.5,26.75,10.3821,2.4784,19.234,3.9468
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2023-12-04,14.6285,27.3352,0.535152477391788,42,25,8.9191,5.7094,17.918,9.4172
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-01-01,11.8357,19.9493,0.593288987583524,40.5,24.5,1.0608,10.7749,2.0022,17.9471
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-01-29,15.0816,28.2679,0.53352389105664,40.5,24.75,5.9486,9.133,13.1615,15.1064
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-02-26,17.8078,35.6447,0.499591804672223,42.5,25.75,11.768,6.0398,25.7511,9.8936
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-03-25,11.8244,21.0135,0.562704927784519,40,25.25,5.1602,6.6642,9.9969,11.0166
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-04-22,11.7739,22.3787,0.52612082024425,35.5,21.5,5.1529,6.621,11.3321,11.0466
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-05-20,9.6629,16.8245,0.574335047103926,33.5,19.5,2.7223,6.9406,5.2715,11.553
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-06-17,9.8163,16.0163,0.612894363866811,30.75,18,0.7901,9.0262,1.4768,14.5395
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Total Market",2024-07-15,8.4596,13.6265,0.620819726268668,29.5,17,0.7272,7.7324,1.3897,12.2368
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"EnerTEA ZITRONE Carton 0.75 Liter","EnerTEA","ZITRONE","0.75","Carton","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
