"Product","Price","Sales"
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.22,1.16
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.51,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.5,0.9
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.37,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.21,1.18
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.33,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.23,1.15
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.17,1.22
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.25,1.13
"Karatea PFIRSICH HIBISKUS PET 1.5L",0.95,1.57
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.1,1.34
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.14,1.27
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.63,0.83
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.42,0.95
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.95
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.25,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.32,1.08
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.09,1.32
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.42,0.98
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.3,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.22,1.17
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.49,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.62,0.82
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.89
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.39,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.37,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.1,1.31
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.07
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.43,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.89
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.63,0.82
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.58,0.87
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.56,0.87
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.47,0.93
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.3,1.07
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.5,0.92
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.49,0.93
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.19,1.2
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.31,1.08
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.52,0.9
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.4,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.08,1.35
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.49,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.4,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.58,0.85
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.3,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.22,1.15
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.32,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.16,1.24
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.37,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.42,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,0.97
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.51,0.89
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.3,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.6,0.84
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.12,1.29
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.48,0.92
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.24,1.12
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.6,0.86
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.71,0.77
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.47,0.94
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.64,0.82
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.24,1.15
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.33,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.23,1.14
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,0.99
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.33,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.15,1.27
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.05,1.41
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.47,0.93
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.03,1.42
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,0.98
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.46,0.95
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,0.97
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.52,0.9
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.49,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.17,1.22
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.89
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.23,1.16
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.16,1.24
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.54,0.86
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.49,0.92
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.13,1.29
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.88
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.12
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.22,1.15
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.14,1.25
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.19,1.19
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.26,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.51,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.24,1.12
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.37,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.56,0.85
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.1,1.33
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.09
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.37,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.19,1.2
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.33,1.04
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.88
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.39,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.51,0.9
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.4,0.98
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.36,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.29,1.08
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.15,1.24
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.04,1.41
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.21,1.19
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.43,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.03
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.41,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.34,1.05
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.11,1.3
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.43,0.96
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.15,1.22
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.47,0.93
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.39,1.01
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.54,0.89
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.24,1.15
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.25,1.13
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.26,1.12
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.5,0.91
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.26,1.13
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.22,1.16
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.68,0.78
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.97
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.16,1.24
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.2,1.18
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.17,1.22
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.46,0.94
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.31,1.06
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.35,1.02
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.97
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.27,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.43,0.95
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.42,0.97
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.18,1.22
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.53,0.88
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.19,1.21
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.44,0.95
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.11
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.28,1.1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.38,1
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.55,0.88
"Karatea PFIRSICH HIBISKUS PET 1.5L",1.31,1.08
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.59,0.05
"Karatea WALDBEEREN PET 0.5L",1.24,0.07
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.5,0.05
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.64,0.04
"Karatea WALDBEEREN PET 0.5L",1.66,0.04
"Karatea WALDBEEREN PET 0.5L",1.53,0.05
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.23,0.08
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.67,0.04
"Karatea WALDBEEREN PET 0.5L",1.21,0.08
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.14,0.09
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.62,0.04
"Karatea WALDBEEREN PET 0.5L",1.5,0.05
"Karatea WALDBEEREN PET 0.5L",1.17,0.08
"Karatea WALDBEEREN PET 0.5L",1.54,0.05
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.35,0.06
"Karatea WALDBEEREN PET 0.5L",1.35,0.06
"Karatea WALDBEEREN PET 0.5L",1.63,0.04
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.45,0.06
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.67,0.04
"Karatea WALDBEEREN PET 0.5L",1.23,0.08
"Karatea WALDBEEREN PET 0.5L",1.13,0.09
"Karatea WALDBEEREN PET 0.5L",1.68,0.04
"Karatea WALDBEEREN PET 0.5L",1.54,0.05
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.64,0.04
"Karatea WALDBEEREN PET 0.5L",1.71,0.04
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.52,0.05
"Karatea WALDBEEREN PET 0.5L",1.62,0.05
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.89,0.03
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.35,0.06
"Karatea WALDBEEREN PET 0.5L",1.15,0.09
"Karatea WALDBEEREN PET 0.5L",1.49,0.05
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.46,0.05
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.25,0.07
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.15,0.09
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.28,0.07
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.17,0.08
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.54,0.05
"Karatea WALDBEEREN PET 0.5L",1.16,0.08
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.68,0.04
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.17,0.08
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.58,0.05
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.67,0.04
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.14,0.09
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.31,0.07
"Karatea WALDBEEREN PET 0.5L",1.48,0.05
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.45,0.06
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.54,0.05
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.61,0.04
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.49,0.05
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.26,0.07
"Karatea WALDBEEREN PET 0.5L",1.21,0.08
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.1,0.09
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.56,0.05
"Karatea WALDBEEREN PET 0.5L",1.48,0.05
"Karatea WALDBEEREN PET 0.5L",1.46,0.06
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.52,0.05
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.5,0.05
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.6,0.05
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.25,0.07
"Karatea WALDBEEREN PET 0.5L",1.54,0.05
"Karatea WALDBEEREN PET 0.5L",1.78,0.04
"Karatea WALDBEEREN PET 0.5L",1.57,0.05
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.24,0.07
"Karatea WALDBEEREN PET 0.5L",1.45,0.06
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.23,0.08
"Karatea WALDBEEREN PET 0.5L",1.21,0.08
"Karatea WALDBEEREN PET 0.5L",1.45,0.06
"Karatea WALDBEEREN PET 0.5L",1.46,0.05
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.35,0.06
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.26,0.07
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.26,0.07
"Karatea WALDBEEREN PET 0.5L",1.55,0.05
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.68,0.04
"Karatea WALDBEEREN PET 0.5L",1.66,0.04
"Karatea WALDBEEREN PET 0.5L",1.66,0.04
"Karatea WALDBEEREN PET 0.5L",1.31,0.07
"Karatea WALDBEEREN PET 0.5L",1.61,0.05
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.52,0.05
"Karatea WALDBEEREN PET 0.5L",1.34,0.07
"Karatea WALDBEEREN PET 0.5L",0.96,0.12
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.55,0.05
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.57,0.05
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.28,0.07
"Karatea WALDBEEREN PET 0.5L",1.77,0.04
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.52,0.05
"Karatea WALDBEEREN PET 0.5L",1.74,0.04
"Karatea WALDBEEREN PET 0.5L",1.48,0.05
"Karatea WALDBEEREN PET 0.5L",1.25,0.07
"Karatea WALDBEEREN PET 0.5L",1.49,0.05
"Karatea WALDBEEREN PET 0.5L",1.21,0.08
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.36,0.06
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.32,0.07
"Karatea WALDBEEREN PET 0.5L",1.29,0.07
"Karatea WALDBEEREN PET 0.5L",1.62,0.04
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.16,0.09
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.38,0.06
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.62,0.04
"Karatea WALDBEEREN PET 0.5L",1.82,0.04
"Karatea WALDBEEREN PET 0.5L",1.7,0.04
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.64,0.04
"Karatea WALDBEEREN PET 0.5L",1.56,0.05
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.46,0.05
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.49,0.05
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.49,0.05
"Karatea WALDBEEREN PET 0.5L",1.31,0.07
"Karatea WALDBEEREN PET 0.5L",1.27,0.07
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.7,0.04
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.25,0.07
"Karatea WALDBEEREN PET 0.5L",1.63,0.05
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.33,0.07
"Karatea WALDBEEREN PET 0.5L",1.31,0.07
"Karatea WALDBEEREN PET 0.5L",1.45,0.05
"Karatea WALDBEEREN PET 0.5L",1.39,0.06
"Karatea WALDBEEREN PET 0.5L",1.41,0.06
"Karatea WALDBEEREN PET 0.5L",1.47,0.05
"Karatea WALDBEEREN PET 0.5L",1.22,0.08
"Karatea WALDBEEREN PET 0.5L",1.26,0.07
"Karatea WALDBEEREN PET 0.5L",1.72,0.04
"Karatea WALDBEEREN PET 0.5L",1.16,0.08
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.04,0.1
"Karatea WALDBEEREN PET 0.5L",1.28,0.07
"Karatea WALDBEEREN PET 0.5L",1.43,0.06
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.34,0.06
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.28,0.07
"Karatea WALDBEEREN PET 0.5L",1.51,0.05
"Karatea WALDBEEREN PET 0.5L",1.61,0.04
"Karatea WALDBEEREN PET 0.5L",1.44,0.06
"Karatea WALDBEEREN PET 0.5L",1.1,0.09
"Karatea WALDBEEREN PET 0.5L",1.2,0.08
"Karatea WALDBEEREN PET 0.5L",1.31,0.07
"Karatea WALDBEEREN PET 0.5L",1.3,0.07
"Karatea WALDBEEREN PET 0.5L",1.24,0.07
"Karatea WALDBEEREN PET 0.5L",1.62,0.05
"Karatea WALDBEEREN PET 0.5L",1.67,0.04
"Karatea WALDBEEREN PET 0.5L",1.37,0.06
"Karatea WALDBEEREN PET 0.5L",1.24,0.07
"Karatea WALDBEEREN PET 0.5L",1.46,0.06
"Karatea WALDBEEREN PET 0.5L",1.4,0.06
"Karatea WALDBEEREN PET 0.5L",1.42,0.06
"Karatea WALDBEEREN PET 0.5L",1.27,0.07
